id,@timestamp,bytes_in,client.bytes,destination.ip,dns.question.name,dns.response_code,dns.type,network.bytes,source.ip,status,client.port,destination.port,dns.flags.authentic_data,dns.id,dns.answers.data
365,2021-11-17T15:06:19.380Z,43.0,43.0,200.32.10.115,ag.innovid.com,NOERROR,answer,566,192.168.57.253,OK,60113,53,False,37864,"[ag-6-split.ag.innovid.com.akadns.net"";""aws-oreg-cali-virg.ag.innovid.com.akadns.net"";""aragorn-oreg-prod.inbake.com"";""aragorn-prod-or-lb.inbake.com"";""54.244.11.110"";""35.161.190.126"";""54.187.197.198"";""34.217.183.244"";""35.160.203.90"";""54.191.207.25"";""52.89.164.28"";""52.43.94.210""]"""
366,2021-11-17T15:06:19.379Z,32.0,32.0,192.168.57.253,ag.innovid.com,NOERROR,answer,347,10.4.6.155,OK,61149,53,False,52603,"[ag-6-split.ag.innovid.com.akadns.net"";""aws-oreg-cali-virg.ag.innovid.com.akadns.net"";""aragorn-oreg-prod.inbake.com"";""aragorn-prod-or-lb.inbake.com"";""54.244.11.110"";""35.161.190.126"";""54.187.197.198"";""34.217.183.244"";""35.160.203.90"";""54.191.207.25"";""52.89.164.28"";""52.43.94.210""]"""
367,2021-11-17T15:06:19.367Z,39.0,39.0,192.168.57.253,s.amazon-adsystem.com,NOERROR,answer,94,10.4.24.55,OK,60458,53,False,22931,209.54.180.144
368,2021-11-17T15:06:19.355Z,33.0,33.0,192.168.57.253,wpad.reda1.com.ar,NOERROR,answer,129,10.4.15.189,OK,57710,53,False,32910,
369,2021-11-17T15:06:19.342Z,42.0,42.0,200.32.10.115,rtb.adgrx.com,NOERROR,answer,584,192.168.57.253,OK,61885,53,False,47643,"[rtb.adgrx.com.tech.akadns.net"";""173.231.178.83""]"""
370,2021-11-17T15:06:19.341Z,30.0,30.0,192.168.57.253,cm.adgrx.com,NOERROR,answer,137,10.4.24.55,OK,53600,53,False,8518,"[rtb.adgrx.com"";""rtb.adgrx.com.tech.akadns.net"";""173.231.178.83""]"""
371,2021-11-17T15:06:19.334Z,41.0,41.0,192.168.57.253,www.msftconnecttest.com,NOERROR,answer,218,10.2.154.146,OK,52514,53,False,17933,"[ncsi-geo.trafficmanager.net"";""v4ncsi.msedge.net"";""ncsi.4-c-0003.c-msedge.net"";""4-c-0003.c-msedge.net"";""13.107.4.52""]"""
372,2021-11-17T15:06:19.304Z,60.0,60.0,200.32.10.115,media.faep36-1.fna.whatsapp.net,NOERROR,answer,383,192.168.57.253,OK,60454,53,False,56183,190.104.240.161
373,2021-11-17T15:06:19.303Z,49.0,49.0,192.168.57.253,media.faep36-1.fna.whatsapp.net,NOERROR,answer,114,192.168.250.101,OK,57678,53,False,14315,190.104.240.161
374,2021-11-17T15:06:19.295Z,59.0,59.0,200.32.10.115,media.faep9-1.fna.whatsapp.net,NOERROR,answer,381,192.168.57.253,OK,60570,53,False,22854,181.30.193.34
375,2021-11-17T15:06:19.294Z,48.0,48.0,192.168.57.253,media.faep9-1.fna.whatsapp.net,NOERROR,answer,112,192.168.2.185,OK,64680,53,False,5764,181.30.193.34
376,2021-11-17T15:06:19.231Z,40.0,40.0,192.168.57.253,trc-events.taboola.com,NOERROR,answer,148,192.168.157.95,OK,49552,53,False,16254,"[us-trc-events.taboola.com"";""us-vip001.taboola.com"";""141.226.224.48""]"""
377,2021-11-17T15:06:19.223Z,36.0,36.0,192.168.57.253,cdn.ampproject.org,NOERROR,answer,114,192.168.160.117,OK,54067,53,False,53362,"[cdn-content.ampproject.org"";""142.250.79.65""]"""
378,2021-11-17T15:06:19.155Z,47.0,47.0,192.168.57.253,v10.events.data.microsoft.com,NOERROR,answer,221,10.2.116.104,OK,62593,53,False,10857,"[global.asimov.events.data.trafficmanager.net"";""onedscolprdeus06.eastus.cloudapp.azure.com"";""20.42.73.25""]"""
379,2021-11-17T15:06:19.117Z,38.0,38.0,192.168.57.253,beacons.gcp.gvt2.com,NOERROR,answer,122,10.4.4.109,OK,63621,53,False,65198,"[beacons-handoff.gcp.gvt2.com"";""172.217.162.227""]"""
380,2021-11-17T15:06:19.066Z,38.0,38.0,192.168.57.253,fonts.googllapis.com,NOERROR,answer,92,192.168.160.117,OK,49788,53,False,5332,63.141.242.46
381,2021-11-17T15:06:19.052Z,41.0,41.0,192.168.57.253,www.msftconnecttest.com,NOERROR,answer,218,10.2.154.132,OK,64845,53,False,17329,"[ncsi-geo.trafficmanager.net"";""v4ncsi.msedge.net"";""ncsi.4-c-0003.c-msedge.net"";""4-c-0003.c-msedge.net"";""13.107.4.52""]"""
382,2021-11-17T15:06:18.946Z,33.0,33.0,192.168.57.253,www.youtube.com,NOERROR,answer,308,192.168.160.117,OK,60125,53,False,24933,"[youtube-ui.l.google.com"";""142.250.79.78"";""172.217.173.174"";""142.250.79.174"";""142.250.79.110"";""172.217.173.142"";""172.217.172.110"";""172.217.162.238"";""172.217.29.206"";""142.250.79.142"";""172.217.172.78"";""216.58.202.110"";""216.58.202.78"";""172.217.173.238""]"""
383,2021-11-17T15:06:18.932Z,54.0,54.0,200.32.10.115,e7876.dscg.akamaiedge.net,NOERROR,answer,448,192.168.57.253,OK,60797,53,False,3737,23.197.235.69
384,2021-11-17T15:06:18.931Z,45.0,45.0,192.168.57.253,secure.insightexpressai.com,NOERROR,answer,204,192.168.101.99,OK,56278,53,False,50275,"[global-wildcard.insightexpressai.com.edgekey.net"";""e7876.dscg.akamaiedge.net"";""23.197.235.69""]"""
385,2021-11-17T15:06:18.895Z,43.0,43.0,200.32.10.115,pro.ip-api.com,NOERROR,answer,166,192.168.57.253,OK,61787,53,False,30648,177.54.150.50
386,2021-11-17T15:06:18.894Z,32.0,32.0,192.168.57.253,pro.ip-api.com,NOERROR,answer,80,192.168.211.63,OK,58212,53,False,21832,177.54.150.50
387,2021-11-17T15:06:18.838Z,34.0,34.0,192.168.57.253,www.msftncsi.com,NOERROR,answer,174,192.168.123.54,OK,52111,53,False,57656,"[www.msftncsi.com.edgesuite.net"";""a1961.g2.akamai.net"";""181.30.131.177"";""181.30.131.59""]"""
388,2021-11-17T15:06:18.824Z,41.0,41.0,192.168.57.253,STORAGE-CC01.reda1.com.ar,NOERROR,answer,98,192.168.214.220,OK,64972,53,False,1094,192.168.2.215
389,2021-11-17T15:06:18.806Z,40.0,40.0,192.168.57.253,client.wns.windows.com,NOERROR,answer,139,10.3.229.61,OK,53594,53,False,45726,"[wns.notify.trafficmanager.net"";""52.226.139.185""]"""
390,2021-11-17T15:06:18.713Z,35.0,35.0,192.168.57.253,mab.chartbeat.com,NOERROR,query,35,192.168.160.104,Error,62756,53,False,20245,
391,2021-11-17T15:06:18.703Z,33.0,33.0,192.168.57.253,wpad.reda1.com.ar,NOERROR,query,33,192.168.33.104,Error,53794,53,False,46325,
392,2021-11-17T15:06:18.695Z,,,192.168.57.253,wpad.reda1.com.ar,NOERROR,answer,96,192.168.37.93,Error,63640,53,False,12075,
393,2021-11-17T15:06:18.695Z,,,192.168.57.253,wpad.reda1.com.ar,NOERROR,answer,96,192.168.34.127,Error,62371,53,False,10777,
394,2021-11-17T15:06:18.695Z,49.0,49.0,8.8.8.8,miamienglishspot.com,NOERROR,answer,114,192.168.57.253,OK,60558,53,False,43392,162.214.53.68
395,2021-11-17T15:06:18.694Z,63.0,63.0,8.8.8.8,service.idsync.analytics.yahoo.com,NOERROR,answer,229,192.168.57.253,OK,61925,53,False,42317,"[service.sp-ats.aolp-ds-prd.aws.oath.cloud"";""54.175.87.114"";""52.45.33.138"";""3.218.90.66""]"""
396,2021-11-17T15:06:18.693Z,34.0,34.0,192.168.57.253,mtalk.google.com,NOERROR,answer,113,192.168.23.149,OK,61779,53,False,14126,"[mobile-gtalk.l.google.com"";""64.233.186.188""]"""
397,2021-11-17T15:06:18.684Z,88.0,88.0,200.32.10.115,uplynk-beacon-newvpc-2099835900.us-west-1.elb.amazonaws.com,NOERROR,answer,257,192.168.57.253,OK,61920,53,False,29365,
398,2021-11-17T15:06:18.683Z,77.0,77.0,192.168.57.253,uplynk-beacon-newvpc-2099835900.us-west-1.elb.amazonaws.com,NOERROR,answer,235,192.168.250.102,OK,63983,53,False,43015,
399,2021-11-17T15:06:18.637Z,36.0,36.0,192.168.57.253,Proxy01.reda1.com.ar,NOERROR,answer,135,192.168.64.225,OK,60151,53,False,64564,
400,2021-11-17T15:06:18.604Z,34.0,34.0,192.168.57.253,beacons.gvt2.com,NOERROR,answer,107,192.168.242.86,OK,54940,53,False,31387,"[beacons6.gvt2.com"";""216.58.202.67""]"""
401,2021-11-17T15:06:18.593Z,52.0,52.0,200.32.10.115,onevideosync.uplynk.com,NOERROR,answer,479,192.168.57.253,OK,60686,53,False,17293,"[uplynk.adaptv.advertising.com"";""uplynk-geo.adap.tv"";""uplynk-beacon-newvpc-2099835900.us-west-1.elb.amazonaws.com"";""54.176.96.184"";""50.18.174.202""]"""
402,2021-11-17T15:06:18.592Z,41.0,41.0,192.168.57.253,onevideosync.uplynk.com,NOERROR,answer,256,192.168.250.102,OK,53928,53,False,62024,"[uplynk.adaptv.advertising.com"";""uplynk-geo.adap.tv"";""uplynk-beacon-newvpc-2099835900.us-west-1.elb.amazonaws.com"";""54.176.96.184"";""50.18.174.202""]"""
403,2021-11-17T15:06:18.574Z,36.0,36.0,192.168.57.253,proxy01.reda1.com.ar,NOERROR,answer,135,192.168.64.204,OK,60016,53,False,32396,
404,2021-11-17T15:06:18.563Z,46.0,46.0,200.32.10.115,mcloud.mcafee.com,NOERROR,answer,188,192.168.57.253,OK,60125,53,False,6528,"[mcloud.gslb2.mcafee.com"";""161.69.49.62""]"""
405,2021-11-17T15:06:18.562Z,35.0,35.0,192.168.57.253,mcloud.mcafee.com,NOERROR,answer,113,192.168.2.185,OK,52148,53,False,64820,"[mcloud.gslb2.mcafee.com"";""161.69.49.62""]"""
406,2021-11-17T15:06:18.512Z,51.0,51.0,200.32.10.115,e6603.g.akamaiedge.net,NOERROR,answer,418,192.168.57.253,OK,60271,53,False,26200,23.197.209.33
407,2021-11-17T15:06:18.511Z,34.0,34.0,192.168.57.253,ads.pubmatic.com,NOERROR,answer,151,10.4.24.55,OK,54034,53,False,31558,"[pubmatic.edgekey.net"";""e6603.g.akamaiedge.net"";""23.197.209.33""]"""
408,2021-11-17T15:06:18.496Z,80.0,80.0,200.32.10.115,vmss-clarity-ingest-eus-b.eastus.cloudapp.azure.com,NOERROR,answer,434,192.168.57.253,OK,61852,53,False,64822,20.84.22.197
409,2021-11-17T15:06:18.495Z,30.0,30.0,192.168.57.253,f.clarity.ms,NOERROR,answer,141,192.168.250.101,OK,58528,53,False,55937,"[vmss-clarity-ingest-eus-b.eastus.cloudapp.azure.com"";""20.84.22.197""]"""
410,2021-11-17T15:06:18.484Z,47.0,47.0,192.168.57.253,v10.events.data.microsoft.com,NOERROR,answer,221,192.168.143.120,OK,49457,53,False,58934,"[global.asimov.events.data.trafficmanager.net"";""onedscolprdeus06.eastus.cloudapp.azure.com"";""20.42.73.25""]"""
411,2021-11-17T15:06:18.465Z,33.0,33.0,192.168.57.253,www.gstatic.com,NOERROR,answer,82,10.4.4.153,OK,52417,53,False,106,216.58.202.67
412,2021-11-17T15:06:18.433Z,29.0,29.0,192.168.57.253,sync.1rx.io,NOERROR,answer,74,192.168.151.51,OK,54944,53,False,22967,199.127.204.142
413,2021-11-17T15:06:18.411Z,53.0,53.0,200.32.10.115,1578389079.rsc.cdn77.org,NOERROR,answer,294,192.168.57.253,OK,61310,53,False,39548,"[195.181.169.24"";""195.181.169.5"";""156.146.36.23"";""89.187.177.16""]"""
414,2021-11-17T15:06:18.410Z,50.0,50.0,192.168.57.253,winscp-static-746341.c.cdn77.org,NOERROR,answer,193,192.168.219.128,OK,52899,53,False,61604,"[1578389079.rsc.cdn77.org"";""195.181.169.24"";""195.181.169.5"";""156.146.36.23"";""89.187.177.16""]"""
415,2021-11-17T15:06:18.393Z,52.0,52.0,200.32.10.115,tps704.doubleverify.com,NOERROR,answer,623,192.168.57.253,OK,61117,53,False,8860,"[cacp-hlb.doubleverify.com"";""cacp-hlb.dvgtm.akadns.net"";""63.251.109.125""]"""
416,2021-11-17T15:06:18.392Z,41.0,41.0,192.168.57.253,tps704.doubleverify.com,NOERROR,answer,160,192.168.250.102,OK,61156,53,False,57050,"[cacp-hlb.doubleverify.com"";""cacp-hlb.dvgtm.akadns.net"";""63.251.109.125""]"""
417,2021-11-17T15:06:18.389Z,54.0,54.0,200.32.10.115,notifications.viafoura.co,NOERROR,answer,392,192.168.57.253,OK,62291,53,False,13939,"[3.210.251.31"";""50.17.45.48"";""54.144.244.112"";""3.226.102.122"";""52.7.16.67""]"""
418,2021-11-17T15:06:18.388Z,43.0,43.0,192.168.57.253,notifications.viafoura.co,NOERROR,answer,166,192.168.126.105,OK,50409,53,False,56086,"[3.210.251.31"";""50.17.45.48"";""54.144.244.112"";""3.226.102.122"";""52.7.16.67""]"""
419,2021-11-17T15:06:18.370Z,33.0,33.0,192.168.57.253,wpad.reda1.com.ar,NOERROR,answer,129,192.168.2.185,OK,54255,53,False,12831,
420,2021-11-17T15:06:18.362Z,37.0,37.0,192.168.57.253,clients2.google.com,NOERROR,answer,114,192.168.20.15,OK,63374,53,False,50199,"[clients.l.google.com"";""142.250.79.110""]"""
421,2021-11-17T15:06:18.358Z,52.0,52.0,200.32.10.115,interaction.viafoura.co,NOERROR,answer,388,192.168.57.253,OK,61542,53,False,49399,"[3.210.251.31"";""3.226.102.122"";""54.144.244.112"";""52.7.16.67"";""50.17.45.48""]"""
422,2021-11-17T15:06:18.357Z,41.0,41.0,192.168.57.253,interaction.viafoura.co,NOERROR,answer,162,192.168.126.105,OK,64283,53,False,65089,"[3.210.251.31"";""3.226.102.122"";""54.144.244.112"";""52.7.16.67"";""50.17.45.48""]"""
423,2021-11-17T15:06:18.316Z,40.0,40.0,192.168.57.253,client.wns.windows.com,NOERROR,answer,139,192.168.203.104,OK,60072,53,False,18159,"[wns.notify.trafficmanager.net"";""52.226.139.185""]"""
424,2021-11-17T15:06:18.299Z,36.0,36.0,192.168.57.253,js-sec.indexww.com,NOERROR,answer,169,10.4.6.155,OK,52965,53,False,3646,"[js-sec.casalemedia.com.edgekey.net"";""e8037.g.akamaiedge.net"";""23.197.215.201""]"""
425,2021-11-17T15:06:18.299Z,49.0,49.0,200.32.10.115,match.deepintent.com,NOERROR,answer,440,192.168.57.253,OK,62118,53,False,19136,"[169.197.150.8"";""169.197.150.7"";""38.91.45.7""]"""
426,2021-11-17T15:06:18.299Z,38.0,38.0,192.168.57.253,match.deepintent.com,NOERROR,answer,124,10.4.6.155,OK,49221,53,False,45080,"[169.197.150.8"";""169.197.150.7"";""38.91.45.7""]"""
427,2021-11-17T15:06:18.249Z,36.0,36.0,192.168.57.253,scomdev.reda1.com.ar,NOERROR,query,36,192.168.57.188,Error,60944,53,False,42039,
428,2021-11-17T15:06:18.249Z,36.0,36.0,192.168.57.253,scomdev.reda1.com.ar,NOERROR,query,36,192.168.57.188,Error,54220,53,False,51520,
429,2021-11-17T15:06:18.206Z,50.0,50.0,200.32.10.115,s09.upd.kaspersky.com,NOERROR,answer,317,192.168.57.253,OK,60283,53,False,62144,4.28.136.42
430,2021-11-17T15:06:18.205Z,39.0,39.0,192.168.57.253,s09.upd.kaspersky.com,NOERROR,answer,150,10.4.6.175,OK,51623,53,False,9032,
431,2021-11-17T15:06:18.205Z,39.0,39.0,192.168.57.253,s09.upd.kaspersky.com,NOERROR,answer,94,10.4.6.175,OK,51624,53,False,10496,4.28.136.42
432,2021-11-17T15:06:18.191Z,42.0,42.0,200.32.10.115,d.dropbox.com,NOERROR,answer,339,192.168.57.253,OK,61139,53,False,19715,"[d.v.dropbox.com"";""d-edge.v.dropbox.com"";""162.125.7.20""]"""
433,2021-11-17T15:06:18.190Z,31.0,31.0,192.168.57.253,d.dropbox.com,NOERROR,answer,117,192.168.250.151,OK,65356,53,False,22124,"[d.v.dropbox.com"";""d-edge.v.dropbox.com"";""162.125.7.20""]"""
434,2021-11-17T15:06:18.183Z,51.0,51.0,200.32.10.115,static.cdn.cadena3.com,NOERROR,answer,580,192.168.57.253,OK,62147,53,False,52646,"[104.22.40.98"";""104.22.41.98"";""172.67.7.183""]"""
435,2021-11-17T15:06:18.182Z,40.0,40.0,192.168.57.253,static.cdn.cadena3.com,NOERROR,answer,128,192.168.179.54,OK,63916,53,False,12175,"[104.22.40.98"";""104.22.41.98"";""172.67.7.183""]"""
436,2021-11-17T15:06:18.115Z,48.0,48.0,192.168.57.253,nexusrules.officeapps.live.com,NOERROR,answer,161,10.3.228.128,OK,63815,53,False,36160,"[prod.nexusrules.live.com.akadns.net"";""52.109.12.18""]"""
437,2021-11-17T15:06:18.048Z,33.0,33.0,192.168.57.253,wpad.reda1.com.ar,NOERROR,answer,129,10.4.7.46,OK,53044,53,False,33586,
438,2021-11-17T15:06:18.006Z,47.0,47.0,192.168.57.253,pagead2.googlesyndication.com,NOERROR,answer,110,10.4.6.230,OK,56114,53,False,47195,142.250.79.162
439,2021-11-17T15:06:17.968Z,51.0,51.0,200.32.10.115,fravega.vteximg.com.br,NOERROR,answer,410,192.168.57.253,OK,59969,53,False,30108,"[d2eata96pgzeqb.cloudfront.net"";""13.227.92.100"";""13.227.92.69"";""13.227.92.98"";""13.227.92.15""]"""
440,2021-11-17T15:06:17.967Z,40.0,40.0,192.168.57.253,fravega.vteximg.com.br,NOERROR,answer,187,10.4.6.155,OK,55460,53,False,50119,"[d2eata96pgzeqb.cloudfront.net"";""13.227.92.100"";""13.227.92.69"";""13.227.92.98"";""13.227.92.15""]"""
441,2021-11-17T15:06:17.958Z,51.0,51.0,200.32.10.115,cds.x3r8v6j3.hwcdn.net,NOERROR,answer,159,192.168.57.253,OK,59928,53,False,49145,
442,2021-11-17T15:06:17.957Z,40.0,40.0,192.168.57.253,cds.x3r8v6j3.hwcdn.net,NOERROR,answer,137,192.168.250.102,OK,61694,53,False,2958,
443,2021-11-17T15:06:17.955Z,63.0,63.0,200.32.10.115,web.vortex.data.trafficmanager.net,NOERROR,answer,303,192.168.57.253,OK,60564,53,False,35631,64.4.54.254
444,2021-11-17T15:06:17.954Z,47.0,47.0,192.168.57.253,web.vortex.data.microsoft.com,NOERROR,answer,158,192.168.250.101,OK,57088,53,False,40788,"[web.vortex.data.trafficmanager.net"";""64.4.54.254""]"""
445,2021-11-17T15:06:17.904Z,57.0,57.0,200.32.10.115,articulo.mercadolibre.com.ar,NOERROR,answer,422,192.168.57.253,OK,62090,53,False,47341,"[d3n1b0ot4n5cbd.cloudfront.net"";""13.227.92.90"";""13.227.92.12"";""13.227.92.15"";""13.227.92.74""]"""
446,2021-11-17T15:06:17.903Z,46.0,46.0,192.168.57.253,articulo.mercadolibre.com.ar,NOERROR,answer,199,192.168.170.72,OK,52185,53,False,4287,"[d3n1b0ot4n5cbd.cloudfront.net"";""13.227.92.15"";""13.227.92.12"";""13.227.92.90"";""13.227.92.74""]"""
447,2021-11-17T15:06:17.890Z,41.0,41.0,192.168.57.253,www.msftconnecttest.com,NOERROR,answer,218,192.168.252.142,OK,57049,53,False,3851,"[ncsi-geo.trafficmanager.net"";""v4ncsi.msedge.net"";""ncsi.4-c-0003.c-msedge.net"";""4-c-0003.c-msedge.net"";""13.107.4.52""]"""
448,2021-11-17T15:06:17.866Z,33.0,33.0,192.168.57.253,wpad.reda1.com.ar,NOERROR,answer,129,10.4.15.88,OK,60240,53,False,9950,
449,2021-11-17T15:06:17.844Z,41.0,41.0,192.168.57.253,www.msftconnecttest.com,NOERROR,answer,218,10.2.154.145,OK,64830,53,False,14692,"[ncsi-geo.trafficmanager.net"";""v4ncsi.msedge.net"";""ncsi.4-c-0003.c-msedge.net"";""4-c-0003.c-msedge.net"";""13.107.4.52""]"""
450,2021-11-17T15:06:17.789Z,41.0,41.0,192.168.57.253,www.msftconnecttest.com,NOERROR,answer,218,10.4.7.122,OK,63825,53,False,27951,"[ncsi-geo.trafficmanager.net"";""v4ncsi.msedge.net"";""ncsi.4-c-0003.c-msedge.net"";""4-c-0003.c-msedge.net"";""13.107.4.52""]"""
451,2021-11-17T15:06:17.781Z,43.0,43.0,200.32.10.115,cm.ctnsnet.com,NOERROR,answer,367,192.168.57.253,OK,61829,53,False,6101,35.186.193.173
452,2021-11-17T15:06:17.780Z,32.0,32.0,192.168.57.253,cm.ctnsnet.com,NOERROR,answer,80,10.3.228.126,OK,64164,53,False,20033,35.186.193.173
453,2021-11-17T15:06:17.776Z,45.0,45.0,192.168.57.253,safebrowsing.googleapis.com,NOERROR,answer,106,10.4.6.90,OK,50861,53,False,47912,172.217.173.138
454,2021-11-17T15:06:17.772Z,34.0,34.0,192.168.57.253,rtb.adentifi.com,NOERROR,query,34,10.3.228.126,Error,61037,53,False,33079,
455,2021-11-17T15:06:17.769Z,52.0,52.0,200.32.10.115,casale-match.dotomi.com,NOERROR,answer,621,192.168.57.253,OK,60858,53,False,22492,"[bfp.global.dual.dotomi.weighted.com.akadns.net"";""159.127.41.201""]"""
456,2021-11-17T15:06:17.768Z,41.0,41.0,192.168.57.253,casale-match.dotomi.com,NOERROR,answer,158,10.3.228.126,OK,51089,53,False,64784,"[bfp.global.dual.dotomi.weighted.com.akadns.net"";""205.180.87.169""]"""
457,2021-11-17T15:06:17.715Z,50.0,50.0,200.32.10.115,a1991.dscc.akamai.net,NOERROR,answer,456,192.168.57.253,OK,61411,53,False,54264,"[200.42.33.16"";""200.42.33.152""]"""
458,2021-11-17T15:06:17.714Z,58.0,58.0,192.168.57.253,audio-akp-quic-spotify-com.akamaized.net,NOERROR,answer,180,192.168.5.163,OK,63207,53,False,26013,"[a1991.dscc.akamai.net"";""200.42.33.16"";""200.42.33.152""]"""
459,2021-11-17T15:06:17.692Z,59.0,59.0,200.32.10.115,media.faep8-2.fna.whatsapp.net,NOERROR,answer,381,192.168.57.253,OK,61944,53,False,25254,181.30.193.226
460,2021-11-17T15:06:17.692Z,87.0,87.0,200.32.10.115,wupk5qwifiqsaymvdj3a-f-831f6ced1-clientnsv4-s.akamaihd.net,NOERROR,answer,611,192.168.57.253,OK,61554,53,False,1073,"[wupk5qwifiqsaymvdj3a-f-831f6ced1.ipv4-only.cname.clienttons.com"";""a248.b.akamai.net"";""200.42.33.48"";""200.42.33.33""]"""
461,2021-11-17T15:06:17.682Z,42.0,42.0,192.168.57.253,ssum-sec.casalemedia.com,NOERROR,answer,183,10.4.6.155,OK,62864,53,False,45032,"[ssum-sec.casalemedia.com.edgekey.net"";""e8037.g.akamaiedge.net"";""23.197.215.201""]"""
462,2021-11-17T15:06:17.674Z,33.0,33.0,192.168.57.253,wpad.reda1.com.ar,NOERROR,answer,129,192.168.2.185,OK,52930,53,False,51480,
463,2021-11-17T15:06:17.659Z,33.0,33.0,192.168.57.253,wpad.reda1.com.ar,NOERROR,answer,129,10.4.5.99,OK,51918,53,False,34762,
464,2021-11-17T15:06:17.641Z,33.0,33.0,192.168.57.253,wpad.reda1.com.ar,NOERROR,answer,129,192.168.31.101,OK,62857,53,False,50900,
465,2021-11-17T15:06:17.640Z,43.0,43.0,192.168.57.253,us-vid-events.taboola.com,NOERROR,answer,126,192.168.151.51,OK,53240,53,False,44621,"[us-vip001.taboola.com"";""141.226.224.48""]"""
466,2021-11-17T15:06:17.606Z,48.0,48.0,192.168.57.253,media.faep8-2.fna.whatsapp.net,NOERROR,answer,112,192.168.121.137,OK,53149,53,False,2378,181.30.193.226
467,2021-11-17T15:06:17.604Z,76.0,76.0,192.168.57.253,wupk5qwifiqsaymvdj3a-f-831f6ced1-clientnsv4-s.akamaihd.net,NOERROR,answer,289,192.168.26.116,OK,56546,53,False,26179,"[wupk5qwifiqsaymvdj3a-f-831f6ced1.ipv4-only.cname.clienttons.com"";""a248.b.akamai.net"";""200.42.33.48"";""200.42.33.33""]"""
468,2021-11-17T15:06:17.601Z,42.0,42.0,200.32.10.115,s.innovid.com,NOERROR,answer,580,192.168.57.253,OK,60095,53,False,6651,"[stats-5-split-vohnu.s.innovid.com.akadns.net"";""aws-oregon-ohio-virginia.s.innovid.com.akadns.net"";""stats-oreg-prod.inbake.com"";""kube-stats-prod-or-lbj.inbake.com"";""54.244.194.212"";""35.166.23.99"";""44.238.222.143"";""44.237.97.225"";""52.26.220.46"";""54.201.1.200"";""52.39.189.26"";""54.149.73.212""]"""
469,2021-11-17T15:06:17.600Z,31.0,31.0,192.168.57.253,s.innovid.com,NOERROR,answer,361,10.4.6.155,OK,64071,53,False,48017,"[stats-5-split-vohnu.s.innovid.com.akadns.net"";""aws-oregon-ohio-virginia.s.innovid.com.akadns.net"";""stats-oreg-prod.inbake.com"";""kube-stats-prod-or-lbj.inbake.com"";""54.244.194.212"";""35.166.23.99"";""44.238.222.143"";""44.237.97.225"";""52.26.220.46"";""54.201.1.200"";""52.39.189.26"";""54.149.73.212""]"""
470,2021-11-17T15:06:17.583Z,75.0,75.0,200.32.10.115,ciencias-juridicas.campusvirtual.ucasal.edu.ar,NOERROR,answer,269,192.168.57.253,OK,61058,53,False,47796,"[mdljur21.campusvirtual.ucasal.edu.ar"";""200.10.180.195""]"""
471,2021-11-17T15:06:17.582Z,64.0,64.0,192.168.57.253,ciencias-juridicas.campusvirtual.ucasal.edu.ar,NOERROR,answer,167,10.3.228.100,OK,62305,53,False,36409,"[mdljur21.campusvirtual.ucasal.edu.ar"";""200.10.180.195""]"""
472,2021-11-17T15:06:17.555Z,38.0,38.0,192.168.57.253,connect.facebook.net,NOERROR,answer,124,10.4.7.29,OK,54873,53,False,34742,"[scontent.xx.fbcdn.net"";""31.13.94.24""]"""
473,2021-11-17T15:06:17.529Z,31.0,31.0,192.168.57.253,cs.emxdgt.com,NOERROR,answer,78,192.168.151.51,OK,59889,53,False,943,18.195.155.181
474,2021-11-17T15:06:17.500Z,34.0,34.0,192.168.57.253,s3.amazonaws.com,NOERROR,answer,84,192.168.11.79,OK,49683,53,False,4620,3.5.20.150
475,2021-11-17T15:06:17.411Z,79.0,79.0,192.168.57.253,_kerberos._tcp.Sitio-sit-Peru-555._sites.dc._msdcs.reda1.com.ar,NOERROR,answer,215,192.168.20.10,OK,51170,53,False,20962,cap51-f000.reda1.com.ar
476,2021-11-17T15:06:17.406Z,33.0,33.0,192.168.57.253,ssl.gstatic.com,NOERROR,answer,82,192.168.2.185,OK,57776,53,False,41345,172.217.29.195
477,2021-11-17T15:06:17.393Z,41.0,41.0,192.168.57.253,stats.g.doubleclick.net,NOERROR,answer,168,192.168.210.138,OK,62358,53,False,1719,"[stats.l.doubleclick.net"";""142.251.0.157"";""142.251.0.154"";""142.251.0.155"";""142.251.0.156""]"""
478,2021-11-17T15:06:17.385Z,38.0,38.0,192.168.57.253,ad.sxp.smartclip.net,NOERROR,answer,92,192.168.70.129,OK,65442,53,False,32892,35.186.194.101
479,2021-11-17T15:06:17.369Z,33.0,33.0,192.168.57.253,ad.360yield.com,NOERROR,answer,254,10.3.228.126,OK,50329,53,False,55859,"[ice.360yield.com"";""ar-ice.360yield.com"";""na-ice.360yield.com"";""54.89.30.31"";""44.195.117.16"";""52.55.165.57"";""52.54.231.250"";""3.211.206.183"";""3.86.20.123"";""35.170.178.160"";""54.197.159.115""]"""
480,2021-11-17T15:06:17.368Z,49.0,49.0,200.32.10.115,ad.sxp.smartclip.net,NOERROR,answer,314,192.168.57.253,OK,60713,53,False,62488,35.186.194.101
481,2021-11-17T15:06:17.368Z,38.0,38.0,192.168.57.253,ad.sxp.smartclip.net,NOERROR,answer,92,192.168.70.129,OK,65353,53,False,42956,35.186.194.101
